Day,Time,Global Horizon irradiation,direct normal irradiation ,diffuse horizonal irradiation  ,sun azimuth angle,sun elevation angle,air temp,Relative Humidty,Wind Speed,Wind Direction,Atmospheric Pressure,Wet Bulb Temperature,Shagaya - Relay 7BBA01-K01 (Thin Film) - ENERGY EXPORTED (kWh),Shagaya - Relay 7BBA02-K01 (Polycrystalline Silicon) - ENERGY EXPORTED (kWh)
11,16:30:00,89,191,55,59.9,7.4,13.3,31.0,6.2,173,990.9,7.8,1844.0,2048.0
11,17:30:00,3,3,3,67.4,-3.8,11.2,34.1,4.0,161,991.2,6.1,556.0,600.0
11,18:30:00,0,0,0,74.0,-16.9,10.1,37.2,4.0,161,991.4,5.4,0.0,4.0
11,19:30:00,0,0,0,80.1,-29.6,9.4,40.3,4.2,164,991.8,5.1,0.0,0.0
11,20:30:00,0,0,0,86.4,-42.6,8.8,43.4,4.7,173,992.1,4.9,0.0,0.0
11,21:30:00,0,0,0,93.9,-55.6,8.5,45.4,4.7,173,992.3,4.8,0.0,0.0
11,22:30:00,0,0,0,106.1,-68.5,8.2,45.7,4.7,168,992.6,4.5,0.0,0.0
11,23:30:00,0,0,0,131.5,-79.4,7.6,45.9,4.8,154,992.9,4.0,0.0,0.0
12,00:30:00,0,0,0,-106.2,-79.2,7.0,46.1,4.8,154,993.1,3.4,0.0,0.0
12,01:30:00,0,0,0,-105.7,-68.2,6.6,46.3,4.5,155,993.4,3.0,0.0,0.0
12,02:30:00,0,0,0,-93.9,-55.4,5.9,46.6,3.4,160,993.7,2.4,0.0,0.0
12,03:30:00,0,0,0,-86.5,-42.3,5.1,47.9,3.4,160,994.1,1.7,0.0,0.0
12,04:30:00,0,0,0,-80.2,-29.3,4.4,50.8,3.8,158,994.7,1.3,0.0,0.0
12,05:30:00,0,0,0,-74.1,-16.6,4.1,53.7,4.8,154,995.3,1.2,0.0,0.0
12,06:30:00,1,3,1,-67.5,-3.9,3.6,56.7,4.8,154,996.0,1.0,0.0,0.0
12,07:30:00,96,204,62,-59.9,7.7,3.7,59.5,4.7,150,996.6,1.4,0.0,4.0
12,08:30:00,193,218,130,-50.8,18.3,5.3,62.2,4.6,138,997.1,3.0,592.0,604.0
12,09:30:00,429,542,171,-39.5,27.6,7.4,62.1,4.6,138,997.4,5.1,1848.0,2032.0
12,10:30:00,590,780,147,-25.4,34.6,9.4,57.7,4.5,134,997.2,6.7,2816.0,3068.0
12,11:30:00,659,816,152,-8.8,38.5,11.3,53.2,4.2,120,997.0,8.3,3448.0,3740.0
12,12:30:00,658,815,152,8.9,38.4,12.6,48.5,4.2,120,996.7,9.0,3748.0,4048.0
12,13:30:00,589,784,145,25.6,34.6,13.4,43.9,4.5,118,996.5,9.4,3752.0,4052.0
12,14:30:00,459,714,128,39.6,27.5,13.6,39.5,5.7,111,996.3,9.1,3416.0,3744.0
12,15:30:00,284,583,99,50.9,18.2,13.2,38.0,5.7,111,996.2,8.5,2772.0,2996.0
12,16:30:00,95,247,51,60.0,7.6,11.7,41.5,5.0,111,996.4,7.5,1808.0,2008.0
12,17:30:00,3,3,3,67.5,-3.7,9.3,45.1,3.0,112,996.6,5.5,572.0,604.0
12,18:30:00,0,0,0,74.1,-16.7,8.0,48.9,3.0,112,996.9,4.6,4.0,4.0
12,19:30:00,0,0,0,80.3,-29.5,7.2,52.7,2.7,113,997.1,4.2,0.0,0.0
12,20:30:00,0,0,0,86.6,-42.4,6.3,56.5,1.7,115,997.3,3.7,0.0,0.0
12,21:30:00,0,0,0,94.1,-55.5,5.6,59.1,1.7,115,997.5,3.1,0.0,0.0
12,22:30:00,0,0,0,106.4,-68.3,5.2,59.8,1.8,120,997.5,2.8,0.0,0.0
12,23:30:00,0,0,0,131.6,-79.2,4.9,60.3,2.2,137,997.4,2.5,0.0,0.0
13,00:30:00,0,0,0,-107.0,-79.1,4.5,60.7,2.2,137,997.4,2.2,0.0,0.0
13,01:30:00,0,0,0,-106.3,-68.2,4.2,61.0,2.1,139,997.4,1.9,0.0,0.0
13,02:30:00,0,0,0,-94.2,-55.4,3.6,61.3,1.8,147,997.4,1.4,0.0,0.0
13,03:30:00,0,0,0,-86.8,-42.4,2.7,60.3,1.8,147,997.5,0.4,0.0,0.0
13,04:30:00,0,0,0,-80.4,-29.4,2.3,57.4,1.9,147,997.8,-0.3,0.0,0.0
13,05:30:00,0,0,0,-74.3,-16.6,2.0,54.3,2.3,148,998.1,-0.8,0.0,0.0
13,06:30:00,1,3,1,-67.7,-3.9,1.7,51.3,2.3,148,998.4,-1.3,0.0,0.0
13,07:30:00,101,309,45,-60.1,7.7,2.5,48.2,2.5,154,998.7,-0.8,0.0,0.0
13,08:30:00,300,706,74,-51.0,18.4,5.3,45.0,3.1,175,998.9,1.6,524.0,556.0
13,09:30:00,476,822,94,-39.7,27.7,8.0,41.6,3.1,175,998.9,3.9,1780.0,1972.0
13,10:30:00,607,881,106,-25.6,34.7,10.2,37.9,3.1,169,998.4,5.6,2776.0,3036.0
13,11:30:00,677,906,111,-8.9,38.6,12.1,34.2,3.3,153,997.9,7.0,3184.0,3264.0
13,12:30:00,677,906,111,8.9,38.6,13.3,30.5,3.3,153,997.4,7.7,3724.0,4020.0
13,13:30:00,607,881,105,25.5,34.7,14.1,26.9,3.1,154,996.9,7.8,3404.0,3724.0
13,14:30:00,476,822,93,39.6,27.7,14.4,23.5,2.4,158,996.5,7.5,3416.0,3716.0
13,15:30:00,299,706,74,51.0,18.4,14.1,22.4,2.4,158,996.2,7.1,2464.0,2688.0
13,16:30:00,102,320,43,60.1,7.7,11.9,25.3,2.3,146,996.1,5.5,1068.0,1164.0
13,17:30:00,3,3,3,67.6,-3.6,8.5,28.3,2.1,110,996.2,2.8,116.0,140.0
13,18:30:00,0,0,0,74.2,-16.6,7.3,31.5,2.1,110,996.2,2.1,0.0,0.0
13,19:30:00,0,0,0,80.4,-29.3,6.6,34.7,2.0,96,996.2,1.8,0.0,0.0
13,20:30:00,0,0,0,86.7,-42.3,5.9,37.9,1.8,56,996.3,1.5,0.0,0.0
13,21:30:00,0,0,0,94.4,-55.4,5.1,40.7,1.8,56,996.2,1.0,0.0,0.0
13,22:30:00,0,0,0,106.7,-68.2,4.2,42.9,1.4,52,996.2,0.4,0.0,0.0
13,23:30:00,0,0,0,131.6,-79.0,3.5,44.9,0.3,40,996.1,-0.2,0.0,0.0
14,00:30:00,0,0,0,-107.9,-79.0,2.9,47.0,0.3,40,996.0,-0.5,0.0,0.0
14,01:30:00,0,0,0,-106.8,-68.2,2.4,48.9,0.5,75,995.9,-0.8,0.0,0.0
14,02:30:00,0,0,0,-94.5,-55.4,1.6,50.7,1.0,181,995.8,-1.4,0.0,0.0
14,03:30:00,0,0,0,-87.0,-42.4,0.4,50.4,1.0,181,995.9,-2.6,0.0,0.0
14,04:30:00,0,0,0,-80.7,-29.4,0.1,46.8,1.2,184,996.1,-3.3,0.0,0.0
14,05:30:00,0,0,0,-74.5,-16.6,0.1,43.2,1.7,193,996.4,-3.6,0.0,0.0
14,06:30:00,1,3,1,-67.9,-3.9,0.0,39.4,1.7,193,996.6,-4.1,0.0,0.0
14,07:30:00,101,306,46,-60.3,7.7,1.0,35.7,1.6,191,996.8,-3.5,0.0,0.0
14,08:30:00,299,698,76,-51.2,18.4,5.0,31.9,1.4,184,997.0,-0.2,176.0,204.0
14,09:30:00,476,815,96,-39.9,27.7,8.5,28.6,1.4,184,996.9,2.8,420.0,484.0
14,10:30:00,607,874,108,-25.8,34.8,10.4,26.3,1.4,175,996.4,4.3,160.0,192.0
14,11:30:00,677,900,114,-9.1,38.8,12.5,24.0,1.4,149,995.8,5.8,620.0,692.0
14,12:30:00,678,900,114,8.8,38.8,13.6,21.8,1.4,149,995.2,6.5,1540.0,1704.0
14,13:30:00,609,874,108,25.5,34.9,14.3,19.7,1.5,127,994.6,6.6,2128.0,2332.0
14,14:30:00,478,816,96,39.7,27.9,14.5,17.7,1.8,59,994.0,6.4,3676.0,4000.0
14,15:30:00,301,699,76,51.0,18.6,14.3,17.7,1.8,59,993.7,6.2,696.0,776.0
14,16:30:00,103,317,44,60.2,7.9,11.9,21.0,2.0,54,993.6,4.7,876.0,976.0
14,17:30:00,3,3,3,67.7,-3.4,8.6,24.4,2.6,37,993.6,2.2,368.0,416.0
14,18:30:00,0,0,0,74.4,-16.4,7.3,27.9,2.6,37,993.7,1.5,12.0,16.0
14,19:30:00,0,0,0,80.5,-29.2,6.4,31.4,2.4,116,993.7,1.2,0.0,0.0
14,20:30:00,0,0,0,86.9,-42.2,5.7,34.9,2.0,351,993.8,0.9,0.0,0.0
14,21:30:00,0,0,0,94.6,-55.2,5.1,37.9,2.0,351,993.7,0.7,0.0,0.0
14,22:30:00,0,0,0,107.0,-68.0,4.5,40.1,1.9,339,993.6,0.4,0.0,0.0
14,23:30:00,0,0,0,131.7,-78.9,4.0,42.2,1.7,304,993.4,0.1,0.0,0.0
15,00:30:00,0,0,0,-108.7,-79.0,3.5,44.2,1.7,304,993.3,-0.2,0.0,0.0
15,01:30:00,0,0,0,-107.3,-68.2,3.1,46.2,1.4,300,993.1,-0.3,0.0,0.0
15,02:30:00,0,0,0,-94.9,-55.4,2.2,48.0,0.7,287,993.0,-1.1,0.0,0.0
15,03:30:00,0,0,0,-87.3,-42.4,0.9,48.2,0.7,287,993.0,-2.4,0.0,0.0
15,04:30:00,0,0,0,-80.9,-29.4,0.6,45.6,0.9,276,993.1,-2.9,0.0,0.0
15,05:30:00,0,0,0,-74.7,-16.6,0.5,43.0,1.6,244,993.3,-3.2,0.0,0.0
15,06:30:00,1,3,1,-68.1,-3.9,0.4,40.3,1.6,244,993.4,-3.6,0.0,0.0
15,07:30:00,95,226,55,-60.5,7.8,1.3,37.5,1.7,261,993.6,-3.0,0.0,4.0
15,08:30:00,279,514,114,-51.4,18.5,5.5,34.7,1.8,311,993.7,0.7,244.0,288.0
15,09:30:00,451,644,150,-40.1,27.8,9.6,32.1,1.8,311,993.6,4.4,764.0,836.0
15,10:30:00,575,697,177,-26.0,35.0,11.6,29.7,2.1,314,993.0,5.9,2452.0,2708.0
15,11:30:00,597,573,239,-9.2,38.9,13.6,27.5,3.0,322,992.4,7.4,3084.0,3396.0
15,12:30:00,563,450,283,8.7,39.0,14.8,25.3,3.0,322,991.8,8.3,4088.0,4504.0
15,13:30:00,578,689,183,25.5,35.1,15.8,23.1,3.2,327,991.3,8.8,4008.0,4332.0
15,14:30:00,455,646,150,39.7,28.1,16.1,21.2,3.7,342,990.7,8.7,3336.0,3580.0
15,15:30:00,283,510,116,51.1,18.8,15.6,21.4,3.7,342,990.4,8.3,2908.0,3160.0
15,16:30:00,83,140,54,60.3,8.1,13.8,25.3,3.8,344,990.5,7.3,1876.0,2120.0
15,17:30:00,2,0,2,67.9,-3.3,11.7,29.3,3.9,352,990.6,5.9,720.0,784.0
15,18:30:00,0,0,0,74.5,-16.2,10.9,33.4,3.9,352,990.8,5.7,4.0,8.0
15,19:30:00,0,0,0,80.7,-29.0,9.9,37.5,3.5,350,990.9,5.3,0.0,0.0
15,20:30:00,0,0,0,87.1,-42.0,9.5,41.5,2.2,344,991.1,5.4,0.0,0.0
15,21:30:00,0,0,0,94.8,-55.1,9.5,44.9,2.2,344,991.2,5.8,0.0,0.0
15,22:30:00,0,0,0,107.3,-67.9,9.2,47.1,2.0,336,991.1,5.7,0.0,0.0
15,23:30:00,0,0,0,131.8,-78.7,8.8,49.3,1.3,309,991.0,5.5,0.0,0.0
16,00:30:00,0,0,0,-109.5,-78.9,8.9,51.3,1.3,309,990.9,5.7,0.0,0.0
16,01:30:00,0,0,0,-107.9,-68.2,9.2,53.4,1.5,309,990.9,6.2,0.0,0.0
16,02:30:00,0,0,0,-95.3,-55.4,9.3,55.4,2.2,311,990.8,6.5,0.0,0.0
16,03:30:00,0,0,0,-87.6,-42.4,9.0,56.5,2.2,311,990.9,6.3,0.0,0.0
16,04:30:00,0,0,0,-81.1,-29.4,8.6,56.0,2.3,316,991.2,5.9,0.0,0.0
16,05:30:00,0,0,0,-74.9,-16.6,8.0,55.5,2.7,330,991.6,5.2,0.0,0.0
16,06:30:00,1,3,1,-68.3,-3.9,7.4,54.9,2.7,330,991.9,4.5,0.0,0.0
16,07:30:00,87,158,61,-60.7,7.8,7.7,54.2,2.9,330,992.3,4.9,4.0,4.0
16,08:30:00,254,335,145,-51.6,18.6,10.3,53.4,3.5,330,992.6,7.3,536.0,596.0
16,09:30:00,418,460,203,-40.3,27.9,13.2,51.1,3.5,330,992.6,9.9,1400.0,1560.0
16,10:30:00,544,540,234,-26.2,35.1,15.4,46.6,3.8,330,992.1,11.6,2180.0,2308.0
16,11:30:00,612,577,249,-9.4,39.1,17.5,42.1,4.6,330,991.7,12.9,3992.0,4364.0
16,12:30:00,613,578,249,8.6,39.2,18.9,37.6,4.6,330,991.2,13.2,4012.0,4376.0
16,13:30:00,547,542,235,25.5,35.3,19.7,33.1,4.8,330,990.7,12.9,3988.0,4344.0
16,14:30:00,423,464,204,39.8,28.3,19.9,28.9,5.5,329,990.3,12.2,3668.0,4000.0
16,15:30:00,260,338,148,51.2,19.0,19.6,28.0,5.5,329,990.1,11.9,3024.0,3320.0
16,16:30:00,88,134,63,60.4,8.2,17.9,32.7,5.2,333,990.4,11.9,2016.0,2244.0
16,17:30:00,3,3,3,68.0,-3.2,15.2,37.7,4.5,345,990.7,10.4,704.0,776.0
16,18:30:00,0,0,0,74.6,-16.1,13.6,42.7,4.5,345,991.0,9.5,4.0,12.0
16,19:30:00,0,0,0,80.9,-28.9,12.7,47.8,4.4,344,991.3,9.1,0.0,0.0
16,20:30:00,0,0,0,87.3,-41.9,12.0,53.0,4.3,342,991.6,8.9,0.0,0.0
16,21:30:00,0,0,0,95.1,-54.9,11.5,57.0,4.3,342,991.8,8.8,0.0,0.0
16,22:30:00,0,0,0,107.7,-67.7,11.2,59.2,4.3,340,991.7,8.6,0.0,0.0
16,23:30:00,0,0,0,132.0,-78.5,10.9,61.4,4.5,336,991.6,8.5,0.0,0.0
17,00:30:00,0,0,0,-110.4,-78.7,10.8,63.3,4.5,336,991.5,8.6,0.0,0.0
17,01:30:00,0,0,0,-108.5,-68.2,10.9,65.2,4.8,336,991.4,8.8,0.0,0.0
17,02:30:00,0,0,0,-95.6,-55.4,11.2,66.9,5.8,339,991.3,9.2,0.0,0.0
17,03:30:00,0,0,0,-87.9,-42.4,11.3,66.9,5.8,339,991.2,9.4,0.0,0.0
17,04:30:00,0,0,0,-81.4,-29.4,11.2,64.1,5.5,336,991.1,9.0,0.0,0.0
17,05:30:00,0,0,0,-75.1,-16.6,10.9,61.3,4.7,326,991.1,8.5,0.0,0.0
17,06:30:00,1,3,1,-68.5,-3.8,10.9,58.4,4.7,326,991.0,8.3,0.0,0.0
17,07:30:00,71,94,59,-60.9,7.9,11.5,55.6,5.4,325,991.0,8.6,0.0,0.0
17,08:30:00,58,8,57,-51.8,18.6,13.3,52.9,7.4,319,990.9,10.1,376.0,452.0
17,09:30:00,104,8,101,-40.5,28.1,15.1,52.5,7.4,319,990.8,11.9,1216.0,1384.0
17,10:30:00,81,2,81,-26.3,35.3,16.0,55.7,7.2,314,990.5,13.1,1712.0,1840.0
17,11:30:00,48,0,48,-9.5,39.3,15.8,59.0,6.5,300,990.2,13.1,2632.0,2872.0
17,12:30:00,48,0,48,8.6,39.4,14.5,62.5,6.5,300,989.8,12.2,4372.0,4804.0
17,13:30:00,185,8,181,25.5,35.5,13.3,65.9,6.6,303,989.5,11.2,3264.0,3468.0
17,14:30:00,53,2,53,39.8,28.5,12.6,69.3,6.7,313,989.2,10.8,1508.0,1476.0
17,15:30:00,88,40,74,51.3,19.2,12.7,71.6,6.7,313,989.0,11.1,2288.0,2480.0
17,16:30:00,32,12,31,60.5,8.4,13.3,72.3,6.9,315,989.0,11.7,1640.0,1856.0
17,17:30:00,3,3,3,68.1,-3.0,13.8,72.8,7.6,319,989.0,12.2,548.0,612.0
17,18:30:00,0,0,0,74.8,-15.9,13.9,73.3,7.6,319,989.1,12.3,4.0,4.0
17,19:30:00,0,0,0,81.0,-28.7,13.7,73.7,7.0,321,989.1,12.2,0.0,0.0
17,20:30:00,0,0,0,87.5,-41.7,13.6,74.2,5.1,326,989.1,12.1,0.0,0.0
17,21:30:00,0,0,0,95.4,-54.8,13.4,75.0,5.1,326,989.0,12.0,0.0,0.0
17,22:30:00,0,0,0,108.0,-67.6,13.5,76.2,5.1,323,988.8,12.1,0.0,0.0
17,23:30:00,0,0,0,132.1,-78.3,13.4,77.4,5.1,314,988.6,12.1,0.0,0.0
18,00:30:00,0,0,0,-111.2,-78.6,13.1,78.6,5.1,314,988.4,11.9,0.0,0.0
18,01:30:00,0,0,0,-109.0,-68.2,12.6,79.8,4.9,314,988.3,11.5,0.0,0.0
18,02:30:00,0,0,0,-96.0,-55.4,12.0,80.9,4.4,312,988.1,11.0,0.0,0.0
18,03:30:00,0,0,0,-88.2,-42.4,11.8,80.3,4.4,312,988.0,10.7,0.0,0.0
18,04:30:00,0,0,0,-81.6,-29.4,11.6,76.9,4.3,312,988.1,10.3,0.0,0.0
18,05:30:00,0,0,0,-75.3,-16.6,11.4,73.4,4.0,314,988.2,9.9,0.0,0.0
18,06:30:00,1,3,1,-68.7,-3.8,11.1,69.8,4.0,314,988.2,9.3,0.0,0.0
18,07:30:00,76,106,61,-61.1,7.9,11.4,66.2,4.2,313,988.3,9.3,0.0,0.0
18,08:30:00,193,130,148,-52.0,18.7,13.6,62.4,4.8,310,988.3,11.2,304.0,360.0
18,09:30:00,337,205,240,-40.7,28.2,16.1,58.6,4.8,310,988.1,13.4,2004.0,2256.0
18,10:30:00,511,406,278,-26.5,35.4,18.1,54.7,4.8,310,987.4,14.7,3180.0,3572.0
18,11:30:00,500,260,337,-9.6,39.5,20.0,50.9,4.8,310,986.8,15.7,3896.0,4332.0
18,12:30:00,423,155,327,8.5,39.6,21.3,47.1,4.8,310,986.1,16.4,4260.0,4728.0
18,13:30:00,327,80,282,25.5,35.8,21.9,43.5,5.8,313,985.4,16.5,4296.0,4716.0
18,14:30:00,120,7,117,39.9,28.7,21.4,40.1,9.0,320,984.8,15.5,3912.0,4340.0
18,15:30:00,154,55,140,51.4,19.3,20.1,39.9,9.0,320,984.4,14.3,3208.0,3596.0
18,16:30:00,74,73,60,60.6,8.6,18.9,44.7,8.2,319,984.4,14.1,2240.0,2480.0
18,17:30:00,2,0,2,68.2,-2.9,17.3,49.8,6.0,316,984.5,13.7,824.0,908.0
18,18:30:00,0,0,0,74.9,-15.8,16.2,54.9,6.0,316,984.5,13.1,12.0,20.0
18,19:30:00,0,0,0,81.2,-28.6,15.6,60.0,5.9,311,984.6,13.0,0.0,0.0
18,20:30:00,0,0,0,87.7,-41.6,15.0,65.1,5.5,295,984.7,12.8,0.0,0.0
18,21:30:00,0,0,0,95.6,-54.6,14.4,68.2,5.5,295,984.8,12.5,0.0,0.0
18,22:30:00,0,0,0,108.4,-67.4,14.0,68.1,5.5,296,984.7,12.1,0.0,0.0
18,23:30:00,0,0,0,132.3,-78.1,13.7,67.9,5.6,298,984.6,11.8,0.0,0.0
19,00:30:00,0,0,0,-112.0,-78.5,13.4,67.6,5.6,298,984.6,11.4,0.0,0.0
19,01:30:00,0,0,0,-109.6,-68.2,12.9,67.2,5.0,299,984.5,10.9,0.0,0.0
19,02:30:00,0,0,0,-96.4,-55.4,12.0,66.8,3.2,304,984.4,10.0,0.0,0.0
19,03:30:00,0,0,0,-88.5,-42.4,10.9,65.7,3.2,304,984.5,8.9,0.0,0.0
19,04:30:00,0,0,0,-81.9,-29.4,10.2,63.3,2.9,286,984.7,8.0,0.0,0.0
19,05:30:00,0,0,0,-75.6,-16.5,9.7,60.9,2.0,234,984.9,7.3,0.0,0.0
19,06:30:00,1,1,1,-68.9,-3.8,9.0,58.6,2.0,234,985.2,6.4,0.0,0.0
19,07:30:00,45,21,43,-61.3,8.0,9.6,56.1,2.2,209,985.4,6.8,4.0,4.0
19,08:30:00,55,4,54,-52.2,18.8,12.3,53.6,2.7,134,985.6,9.2,688.0,732.0
19,09:30:00,342,206,241,-40.9,28.3,14.5,50.3,2.7,134,985.7,11.1,2036.0,2268.0
19,10:30:00,233,43,211,-26.7,35.6,16.3,45.6,3.4,129,985.7,12.3,3036.0,3392.0
19,11:30:00,350,101,287,-9.8,39.7,17.6,40.9,5.6,116,985.7,12.9,3020.0,3316.0
19,12:30:00,496,265,329,8.5,39.8,18.4,36.2,5.6,116,985.6,12.7,4652.0,5028.0
19,13:30:00,562,529,253,25.6,36.0,18.9,31.5,5.6,116,985.6,12.2,4016.0,4408.0
19,14:30:00,441,474,211,40.0,28.9,18.8,27.0,5.6,116,985.6,11.3,3696.0,4060.0
19,15:30:00,243,221,165,51.5,19.5,18.2,24.6,5.6,116,985.8,10.7,3032.0,3380.0
19,16:30:00,75,45,67,60.7,8.8,16.9,25.7,5.2,117,986.5,10.2,2048.0,2280.0
19,17:30:00,3,2,3,68.4,-2.8,14.7,27.0,4.0,121,987.1,8.5,760.0,828.0
19,18:30:00,0,0,0,75.1,-15.6,13.3,28.4,4.0,121,987.8,7.3,12.0,20.0
19,19:30:00,0,0,0,81.4,-28.4,12.5,29.9,3.6,122,988.5,6.8,0.0,0.0
19,20:30:00,0,0,0,88.0,-41.4,11.4,31.4,2.2,124,989.2,6.0,0.0,0.0
19,21:30:00,0,0,0,95.9,-54.5,10.2,33.1,2.2,124,989.7,5.0,0.0,0.0
19,22:30:00,0,0,0,108.8,-67.2,9.6,35.0,2.3,122,990.0,4.7,0.0,0.0
19,23:30:00,0,0,0,132.5,-77.9,9.1,36.9,2.4,115,990.3,4.4,0.0,0.0
20,00:30:00,0,0,0,-112.8,-78.4,8.5,38.7,2.4,115,990.6,4.0,0.0,0.0
20,01:30:00,0,0,0,-110.2,-68.1,7.9,40.5,2.2,107,990.9,3.7,0.0,0.0
20,02:30:00,0,0,0,-96.8,-55.4,7.1,42.2,1.7,84,991.2,3.1,0.0,0.0
20,03:30:00,0,0,0,-88.8,-42.4,5.8,42.6,1.7,84,991.6,1.9,0.0,0.0
20,04:30:00,0,0,0,-82.1,-29.3,4.7,40.7,1.4,84,992.0,0.6,0.0,0.0
20,05:30:00,0,0,0,-75.8,-16.5,4.2,38.8,0.3,84,992.4,-0.1,0.0,0.0
20,06:30:00,1,3,1,-69.1,-3.7,3.8,36.8,0.3,84,992.9,-0.7,0.0,0.0
20,07:30:00,99,244,54,-61.5,8.0,4.9,34.8,0.6,119,993.3,0.1,0.0,0.0
20,08:30:00,290,555,108,-52.4,18.9,8.7,32.7,1.4,225,993.7,3.6,188.0,264.0
20,09:30:00,464,676,142,-41.1,28.4,12.2,30.8,1.4,225,993.9,6.6,1240.0,1396.0
20,10:30:00,601,761,157,-26.9,35.7,14.4,29.0,1.4,198,993.8,8.5,2752.0,3060.0
20,11:30:00,673,795,164,-9.9,39.9,16.2,27.3,1.6,115,993.6,9.9,3708.0,4088.0
20,12:30:00,676,796,164,8.4,40.0,17.1,25.6,1.6,115,993.5,10.4,4080.0,4504.0
20,13:30:00,609,766,157,25.6,36.2,17.7,23.9,2.1,116,993.4,10.3,4080.0,4496.0
20,14:30:00,480,695,141,40.0,29.1,17.9,22.4,3.6,120,993.2,10.1,3772.0,4148.0
20,15:30:00,306,571,111,51.6,19.7,17.6,22.4,3.6,120,993.4,10.0,2788.0,3060.0
20,16:30:00,107,249,56,60.9,8.9,15.8,25.0,3.3,112,993.9,9.2,1792.0,1996.0
20,17:30:00,3,3,3,68.5,-2.6,12.9,27.7,2.6,90,994.4,6.8,540.0,624.0
20,18:30:00,0,0,0,75.3,-15.5,11.5,30.4,2.6,90,994.9,5.9,8.0,16.0
20,19:30:00,0,0,0,81.6,-28.3,10.8,33.2,2.5,73,995.5,5.6,0.0,0.0
20,20:30:00,0,0,0,88.2,-41.3,10.1,35.9,2.0,25,996.0,5.3,0.0,0.0
20,21:30:00,0,0,0,96.2,-54.3,9.5,38.3,2.0,25,996.4,5.0,0.0,0.0
20,22:30:00,0,0,0,109.2,-67.1,9.1,40.2,2.0,104,996.5,4.8,0.0,0.0
20,23:30:00,0,0,0,132.7,-77.7,8.6,41.9,1.9,341,996.7,4.5,0.0,0.0
21,00:30:00,0,0,0,-113.5,-78.2,8.0,43.7,1.9,341,996.8,4.1,0.0,0.0
21,01:30:00,0,0,0,-110.9,-68.1,7.4,45.3,1.7,318,996.9,3.7,0.0,0.0
21,02:30:00,0,0,0,-97.2,-55.4,6.7,46.9,1.3,249,997.1,3.1,0.0,0.0
21,03:30:00,0,0,0,-89.1,-42.4,5.6,47.0,1.3,249,997.3,2.1,0.0,0.0
21,04:30:00,0,0,0,-82.4,-29.3,5.1,44.7,1.4,245,997.6,1.4,0.0,0.0
21,05:30:00,0,0,0,-76.0,-16.5,4.9,42.2,1.6,234,997.9,1.0,0.0,0.0
21,06:30:00,1,3,1,-69.4,-3.7,4.6,39.8,1.6,234,998.2,0.4,0.0,0.0
21,07:30:00,92,196,57,-61.8,8.1,5.5,37.2,1.4,242,998.5,1.0,0.0,4.0
21,08:30:00,268,446,119,-52.7,19.0,9.5,34.7,0.8,267,998.7,4.5,412.0,468.0
21,09:30:00,444,626,145,-41.3,28.5,13.4,32.1,0.8,267,998.7,8.0,1668.0,1860.0
21,10:30:00,582,727,156,-27.1,35.9,15.3,29.6,1.3,209,998.1,9.4,2888.0,3240.0
21,11:30:00,661,785,156,-10.0,40.1,17.1,27.1,2.6,32,997.6,10.6,3688.0,4076.0
21,12:30:00,658,747,176,8.4,40.3,18.0,24.7,2.6,32,997.0,10.6,4132.0,4592.0
21,13:30:00,562,630,189,25.6,36.4,18.6,22.4,2.7,28,996.5,10.3,4132.0,4636.0
21,14:30:00,418,457,191,40.1,29.3,18.7,20.1,3.1,15,995.9,9.8,3800.0,4216.0
21,15:30:00,195,160,134,51.7,19.9,18.2,19.3,3.1,15,995.6,9.5,3208.0,3560.0
21,16:30:00,71,63,61,61.0,9.1,16.4,21.0,3.1,12,995.5,8.8,2228.0,2488.0
21,17:30:00,3,4,3,68.7,-2.5,13.4,22.8,2.8,4,995.5,6.5,884.0,964.0
21,18:30:00,0,0,0,75.4,-15.3,12.3,24.6,2.8,4,995.4,5.7,20.0,28.0
21,19:30:00,0,0,0,81.8,-28.1,12.4,26.4,3.2,88,995.4,6.1,0.0,0.0
21,20:30:00,0,0,0,88.4,-41.1,12.8,28.2,4.3,340,995.4,6.8,0.0,0.0
21,21:30:00,0,0,0,96.5,-54.2,13.5,29.4,4.3,340,995.3,7.6,0.0,0.0
21,22:30:00,0,0,0,109.6,-66.9,13.4,29.8,4.0,334,995.0,7.6,0.0,0.0
21,23:30:00,0,0,0,133.0,-77.5,13.3,30.2,2.9,317,994.8,7.6,0.0,0.0
22,00:30:00,0,0,0,-114.3,-78.1,13.3,30.5,2.9,317,994.5,7.6,0.0,0.0
22,01:30:00,0,0,0,-111.5,-68.0,13.2,30.9,2.7,308,994.3,7.6,0.0,0.0
22,02:30:00,0,0,0,-97.6,-55.4,13.1,31.5,2.2,279,994.0,7.6,0.0,0.0
22,03:30:00,0,0,0,-89.4,-42.3,12.8,33.9,2.2,279,993.6,7.7,0.0,0.0
22,04:30:00,0,0,0,-82.7,-29.3,12.2,39.4,2.8,288,992.9,7.7,0.0,0.0
22,05:30:00,0,0,0,-76.3,-16.4,11.4,45.1,4.6,316,992.3,7.6,0.0,0.0
22,06:30:00,0,0,0,-69.6,-3.6,10.8,50.7,4.6,316,991.6,7.6,0.0,0.0
22,07:30:00,8,0,8,-62.0,8.2,10.6,56.4,5.6,321,990.9,7.8,8.0,4.0
